name,name_ascii,isCapital,latCentre,longCentre,iso2,iso3,countrySubIso
Pacatu,Pacatu,0,-11.9578,-38.975,BR,BRA,NULL
Ubaíra,Ubaira,0,-13.2678,-39.6628,BR,BRA,NULL
Lebedinovka,Lebedinovka,0,42.88,74.68,KG,KGZ,NULL
Giovinazzo,Giovinazzo,0,41.1833,16.6667,IT,ITA,NULL
Stamford,Stamford,0,52.656,-0.484,GB,GBR,NULL
Dixon,Dixon,0,38.4468,-121.8249,US,USA,NULL
Allende,Allende,0,28.3333,-100.8333,MX,MEX,NULL
Ino,Ino,0,33.5486,133.4278,JP,JPN,NULL
San Jose,San Jose,0,9.4167,123.2333,PH,PHL,NULL
Pontassieve,Pontassieve,0,43.775,11.4375,IT,ITA,NULL
Scobin?i,Scobinti,0,47.4016,26.9141,RO,ROU,NULL
Mabitac,Mabitac,0,14.4333,121.4167,PH,PHL,NULL
Lastra a Signa,Lastra a Signa,0,43.7667,11.1,IT,ITA,NULL
Carcagente,Carcagente,0,39.1222,-0.4489,ES,ESP,NULL
Lazi,Lazi,0,9.1333,123.6167,PH,PHL,NULL
Dugulubgey,Dugulubgey,0,43.65,43.55,RU,RUS,NULL
Murray,Murray,0,36.6146,-88.3206,US,USA,NULL
Pozzallo,Pozzallo,0,36.7303,14.8467,IT,ITA,NULL
Inopacan,Inopacan,0,10.5,124.75,PH,PHL,NULL
Golden,Golden,0,39.7406,-105.2118,US,USA,NULL
Nidderau,Nidderau,0,50.25,8.9,DE,DEU,NULL
Illapel,Illapel,0,-31.6327,-71.1683,CL,CHL,NULL
Bad Salzungen,Bad Salzungen,0,50.8117,10.2333,DE,DEU,NULL
Blansko,Blansko,0,49.3632,16.6432,CZ,CZE,NULL
Acquaviva delle Fonti,Acquaviva delle Fonti,0,40.9,16.85,IT,ITA,NULL
Nova Granada,Nova Granada,0,-20.5339,-49.3139,BR,BRA,NULL
Olean,Olean,0,42.0819,-78.4321,US,USA,NULL
Chachahuantla,Chachahuantla,0,20.2756,-98.1503,MX,MEX,NULL
Hoddesdon,Hoddesdon,0,51.759,-0.015,GB,GBR,NULL
Dolyna,Dolyna,0,48.9703,24.0108,UA,UKR,NULL
Na Klang,Na Klang,0,17.3043,102.1964,TH,THA,NULL
Clifton,Clifton,0,39.0763,-108.4606,US,USA,NULL
Senica,Senica,0,48.6806,17.3667,SK,SVK,NULL
Fonte Boa,Fonte Boa,0,-2.5139,-66.0917,BR,BRA,NULL
Belém de São Francisco,Belem de Sao Francisco,0,-8.7578,-38.9639,BR,BRA,NULL
Elvas,Elvas,0,38.88,-7.1628,PT,PRT,NULL
Tala Yfassene,Tala Yfassene,0,36.4583,5.0889,DZ,DZA,NULL
Melena del Sur,Melena del Sur,0,22.7814,-82.1486,CU,CUB,NULL
Grayslake,Grayslake,0,42.3402,-88.0338,US,USA,NULL
Mäntsälä,Mantsala,0,60.6331,25.3167,FI,FIN,NULL
Tielt,Tielt,0,50.9989,3.3258,BE,BEL,NULL
Pita,Pita,0,11.08,-12.401,GN,GIN,NULL
Okha,Okha,0,53.5833,142.9333,RU,RUS,NULL
Ronda,Ronda,0,10.0003,123.4095,PH,PHL,NULL
Riacho das Almas,Riacho das Almas,0,-8.1339,-35.6892,BR,BRA,NULL
Piratini,Piratini,0,-31.4478,-53.1039,BR,BRA,NULL
Cranendonck,Cranendonck,0,51.2853,5.5881,NL,NLD,NULL
Ménaka,Menaka,0,15.9183,2.4022,ML,MLI,NULL
Andirá,Andira,0,-23.0508,-50.2289,BR,BRA,NULL
South Milwaukee,South Milwaukee,0,42.912,-87.8627,US,USA,NULL
Shimogamo,Shimogamo,0,34.6794,138.9453,JP,JPN,NULL
Sidi Chiker,Sidi Chiker,0,31.7453,-8.7069,MA,MAR,NULL
Cittadella,Cittadella,0,45.6486,11.7836,IT,ITA,NULL
Miracema do Tocantins,Miracema do Tocantins,0,-9.5669,-48.3919,BR,BRA,NULL
Clarin,Clarin,0,9.9667,124.0167,PH,PHL,NULL
Pertuis,Pertuis,0,43.695,5.5036,FR,FRA,NULL
Pandan,Pandan,0,14.05,124.1667,PH,PHL,NULL
Gardner,Gardner,0,42.5845,-71.9867,US,USA,NULL
Nové Mesto nad Váhom,Nove Mesto nad Vahom,0,48.7833,17.8333,SK,SVK,NULL
Arhavi,Arhavi,0,41.3531,41.31,TR,TUR,NULL
Senden,Senden,0,51.8572,7.4828,DE,DEU,NULL
Duderstadt,Duderstadt,0,51.5125,10.2597,DE,DEU,NULL
Hailsham,Hailsham,0,50.8647,0.2577,GB,GBR,NULL
Nördlingen,Nordlingen,0,48.85,10.5,DE,DEU,NULL
Sabaudia,Sabaudia,0,41.2998,13.0248,IT,ITA,NULL
Havelock,Havelock,0,34.9078,-76.8987,US,USA,NULL
São João do Piauí,Sao Joao do Piaui,0,-8.3578,-42.2469,BR,BRA,NULL
Wasaga Beach,Wasaga Beach,0,44.5206,-80.0167,CA,CAN,NULL
Neufahrn bei Freising,Neufahrn bei Freising,0,48.3159,11.6632,DE,DEU,NULL
Lake Ronkonkoma,Lake Ronkonkoma,0,40.8308,-73.1112,US,USA,NULL
Cirencester,Cirencester,0,51.719,-1.968,GB,GBR,NULL
Chapulhuacán,Chapulhuacan,0,21.1547,-98.9039,MX,MEX,NULL
Lebanon,Lebanon,0,39.4251,-84.2135,US,USA,NULL
Vazante,Vazante,0,-17.9869,-46.9078,BR,BRA,NULL
Ban Tha Pha,Ban Tha Pha,0,13.8437,99.8681,TH,THA,NULL
Bat?,Bati,0,11.1833,40.0167,ET,ETH,NULL
East Moline,East Moline,0,41.5199,-90.3879,US,USA,NULL
Ås,As,0,59.6603,10.7836,NO,NOR,NULL
Baião,Baiao,0,41.1667,-8.0333,PT,PRT,NULL
Miandrivazo,Miandrivazo,0,-19.5162,45.4666,MG,MDG,NULL
Gjøvik,Gjovik,0,60.7957,10.6916,NO,NOR,NULL
Korntal-Münchingen,Korntal-Munchingen,0,48.8306,9.1214,DE,DEU,NULL
Flore?ti,Floresti,0,46.7475,23.4908,RO,ROU,NULL
Norwalk,Norwalk,0,41.2443,-82.6088,US,USA,NULL
Beroun,Beroun,0,49.9639,14.0721,CZ,CZE,NULL
Bobrov,Bobrov,0,51.0944,40.0322,RU,RUS,NULL
Itanhém,Itanhem,0,-17.1658,-40.33,BR,BRA,NULL
Schortens,Schortens,0,53.5333,7.95,DE,DEU,NULL
Kawayan,Kawayan,0,11.7,124.3667,PH,PHL,NULL
Goris,Goris,0,39.5111,46.3417,AR,ARG,NULL
Pak Phanang,Pak Phanang,0,8.3538,100.2023,TH,THA,NULL
Mar’’ina Horka,Mar''ina Horka,0,53.5167,28.1417,BY,BLR,NULL
Cachoeirinha,Cachoeirinha,0,-8.4858,-36.2328,BR,BRA,NULL
Yorkville,Yorkville,0,41.6562,-88.4507,US,USA,NULL
Archena,Archena,0,38.115,-1.2992,ES,ESP,NULL
Mbala,Mbala,0,-8.84,31.37,ZM,ZMB,NULL
Kawambwa,Kawambwa,0,-9.7795,29.08,ZM,ZMB,NULL
New Glasgow,New Glasgow,0,45.5926,-62.6455,CA,CAN,NULL
Sidi Jaber,Sidi Jaber,0,32.3833,-6.4167,MA,MAR,NULL
Logansport,Logansport,0,40.7472,-86.3519,US,USA,NULL
Linamon,Linamon,0,8.1833,124.1667,PH,PHL,NULL
Douar Lamrabih,Douar Lamrabih,0,34.8167,-5.8167,MA,MAR,NULL
Station des Essais M.V.A.,Station des Essais M.V.A.,0,34.9353,-2.4306,MA,MAR,NULL
San Felipe,San Felipe,0,31.0275,-114.8353,MX,MEX,NULL
Chodzie?,Chodziez,0,52.9901,16.9122,PL,POL,NULL
Aldan,Aldan,0,58.6,125.3833,RU,RUS,NULL
Muzambinho,Muzambinho,0,-21.3758,-46.5258,BR,BRA,NULL
Hiddenhausen,Hiddenhausen,0,52.1667,8.6167,DE,DEU,NULL
Barehra,Barehra,0,27.75,78.5667,IN,IND,NULL
Casarano,Casarano,0,40.0167,18.1667,IT,ITA,NULL
Nikolsk,Nikolsk,0,53.7167,46.0833,RU,RUS,NULL
Veroli,Veroli,0,41.6833,13.4167,IT,ITA,NULL
Dublin,Dublin,0,32.5359,-82.928,US,USA,NULL
Donggou,Donggou,0,19.6593,110.846,CN,CHN,NULL
North Ogden,North Ogden,0,41.3123,-111.9585,US,USA,NULL
Aïn Cheggag,Ain Cheggag,0,33.8833,-5.0333,MA,MAR,NULL
Bibai,Bibai,0,43.3329,141.8538,JP,JPN,NULL
Gioia Tauro,Gioia Tauro,0,38.4333,15.9,IT,ITA,NULL
Stadtlohn,Stadtlohn,0,51.9925,6.915,DE,DEU,NULL
Meinerzhagen,Meinerzhagen,0,51.1061,7.6403,DE,DEU,NULL
Baden,Baden,0,47.4729,8.308,CH,CHE,NULL
Qagan Us,Qagan Us,0,36.2979,98.0937,CN,CHN,NULL
Arsk,Arsk,0,56.0906,49.8764,RU,RUS,NULL
Timaná,Timana,0,1.9499,-75.9139,CO,COL,NULL
San Mauro Torinese,San Mauro Torinese,0,45.1039,7.7536,IT,ITA,NULL
Sunchales,Sunchales,0,-30.9442,-61.5614,AR,ARG,NULL
Cambridge,Cambridge,0,-37.8833,175.4667,NZ,NZL,NULL
Itapiúna,Itapiuna,0,-4.5639,-38.9219,BR,BRA,NULL
Miracatu,Miracatu,0,-24.2808,-47.46,BR,BRA,NULL
Hem,Hem,0,50.6553,3.1878,FR,FRA,NULL
Medina del Campo,Medina del Campo,0,41.3,-4.9167,ES,ESP,NULL
Altônia,Altonia,0,-23.8739,-53.9019,BR,BRA,NULL
Gaeta,Gaeta,0,41.2167,13.5667,IT,ITA,NULL
Wilmot,Wilmot,0,43.4,-80.65,CA,CAN,NULL
Acri,Acri,0,39.5,16.3833,IT,ITA,NULL
Mundra,Mundra,0,22.85,69.73,IN,IND,NULL
Colonia General Felipe Ángeles,Colonia General Felipe Angeles,0,23.9167,-104.6,MX,MEX,NULL
Laboulaye,Laboulaye,0,-34.1267,-63.3911,AR,ARG,NULL
Tyrnyauz,Tyrnyauz,0,43.4,42.9167,RU,RUS,NULL
San Pablo Tacachico,San Pablo Tacachico,0,13.9833,-89.3333,SV,SLV,NULL
Pleszew,Pleszew,0,51.8974,17.7856,PL,POL,NULL
Lynn Haven,Lynn Haven,0,30.2337,-85.637,US,USA,NULL
Ferguson,Ferguson,0,38.749,-90.295,US,USA,NULL
Khv?ns?r,Khvansar,0,33.2206,50.315,IR,IRN,NULL
Arlington,Arlington,0,48.1698,-122.1443,US,USA,NULL
Nova Xavantina,Nova Xavantina,0,-14.6728,-52.3528,BR,BRA,NULL
Brunswick,Brunswick,0,43.9007,-69.9761,US,USA,NULL
Sacile,Sacile,0,45.9541,12.5027,IT,ITA,NULL
Cinfães,Cinfaes,0,41.0667,-8.0833,PT,PRT,NULL
Água Branca,Agua Branca,0,-9.2608,-37.9361,BR,BRA,NULL
Willmar,Willmar,0,45.122,-95.0569,US,USA,NULL
Alice,Alice,0,27.7556,-98.0653,US,USA,NULL
Seydi,Seydi,0,39.4817,62.9136,TM,TKM,NULL
South Ockendon,South Ockendon,0,51.5207,0.2956,GB,GBR,NULL
Swansboro,Swansboro,0,34.6958,-77.1368,US,USA,NULL
Marblehead,Marblehead,0,42.4991,-70.8638,US,USA,NULL
Murphy,Murphy,0,33.0186,-96.6105,US,USA,NULL
Gosty?,Gostyn,0,51.8792,17.0125,PL,POL,NULL
São Joaquim do Monte,Sao Joaquim do Monte,0,-8.4319,-35.8039,BR,BRA,NULL
Lannion,Lannion,0,48.7325,-3.4553,FR,FRA,NULL
Bad Waldsee,Bad Waldsee,0,47.9211,9.7519,DE,DEU,NULL
Üshtöbe,Ushtobe,0,45.2653,77.97,KZ,KAZ,NULL
Carquefou,Carquefou,0,47.2969,-1.4928,FR,FRA,NULL
Tobe,Tobe,0,33.7492,132.7922,JP,JPN,NULL
Takanabe,Takanabe,0,32.1333,131.5,JP,JPN,NULL
Culpeper,Culpeper,0,38.4705,-78.0001,US,USA,NULL
San Lorenzo,San Lorenzo,0,1.5039,-77.2178,CO,COL,NULL
Ocós,Ocos,0,14.5138,-92.1909,GT,GTM,NULL
Berlin,Berlin,0,41.6114,-72.7758,US,USA,NULL
Ozark,Ozark,0,37.0361,-93.2155,US,USA,NULL
Cagwait,Cagwait,0,8.9167,126.3,PH,PHL,NULL
Puerto Quito,Puerto Quito,0,0.1272,-79.2531,EC,ECU,NULL
Lugait,Lugait,0,8.3411,124.2592,PH,PHL,NULL
Montalto Uffugo,Montalto Uffugo,0,39.4,16.15,IT,ITA,NULL
Rancheria Payau,Rancheria Payau,0,7.8509,123.1542,PH,PHL,NULL
American Canyon,American Canyon,0,38.1796,-122.2583,US,USA,NULL
Gaz,Gaz,0,32.8022,51.6208,IR,IRN,NULL
Annaberg-Buchholz,Annaberg-Buchholz,0,50.58,13.0022,DE,DEU,NULL
Papillion,Papillion,0,41.1516,-96.0679,US,USA,NULL
Baza,Baza,0,37.4833,-2.7667,ES,ESP,NULL
Loja,Loja,0,37.1667,-4.15,ES,ESP,NULL
Kampong Thum,Kampong Thum,0,12.712,104.889,KH,KHM,NULL
Rhenen,Rhenen,0,51.9597,5.5689,NL,NLD,NULL
Piove di Sacco,Piove di Sacco,0,45.2977,12.0368,IT,ITA,NULL
Tenjo,Tenjo,0,4.8697,-74.1439,CO,COL,NULL
Schwanewede,Schwanewede,0,53.2333,8.6,DE,DEU,NULL
Ely,Ely,0,52.3981,0.2622,GB,GBR,NULL
Bel?r,Belur,0,13.1642,75.8647,IN,IND,NULL
Moorestown,Moorestown,0,39.9784,-74.9413,US,USA,NULL
Ibirubá,Ibiruba,0,-28.6278,-53.09,BR,BRA,NULL
The Dalles,The Dalles,0,45.6053,-121.1818,US,USA,NULL
Karnobat,Karnobat,0,42.6513,26.9855,BG,BGR,NULL
Edam,Edam,0,52.5167,5.05,NL,NLD,NULL
Adel,Adel,0,53.8489,-1.5849,GB,GBR,NULL
Ostrov,Ostrov,0,57.3333,28.35,RU,RUS,NULL
Bladel,Bladel,0,51.3667,5.2167,NL,NLD,NULL
Jaboticatubas,Jaboticatubas,0,-19.5139,-43.745,BR,BRA,NULL
Cabra,Cabra,0,37.4667,-4.4333,ES,ESP,NULL
Requena,Requena,0,39.4861,-1.1017,ES,ESP,NULL
Essex,Essex,0,42.0833,-82.9,CA,CAN,NULL
Villefontaine,Villefontaine,0,45.6133,5.1486,FR,FRA,NULL
Uetze,Uetze,0,52.4661,10.2039,DE,DEU,NULL
Porriño,Porrino,0,42.1667,-8.6167,ES,ESP,NULL
La Estrada,La Estrada,0,42.7,-8.4833,ES,ESP,NULL
Svilengrad,Svilengrad,0,41.7652,26.203,BG,BGR,NULL
Barre,Barre,0,44.1997,-72.5083,US,USA,NULL
Kubinka,Kubinka,0,55.5764,36.6947,RU,RUS,NULL
Wittmund,Wittmund,0,53.5747,7.7808,DE,DEU,NULL
Cañas,Canas,0,10.43,-85.1,CR,CRI,NULL
Hatvan,Hatvan,0,47.6681,19.6697,HU,HUN,NULL
Amherst Center,Amherst Center,0,42.3757,-72.5188,US,USA,NULL
Reggane,Reggane,0,26.7,0.1667,DZ,DZA,NULL
Concordia,Concordia,0,6.0456,-75.9075,CO,COL,NULL
Melzo,Melzo,0,45.5,9.4167,IT,ITA,NULL
Piñan,Pinan,0,8.4785,123.451,PH,PHL,NULL
Crest Hill,Crest Hill,0,41.5723,-88.1124,US,USA,NULL
Zülpich,Zulpich,0,50.7,6.65,DE,DEU,NULL
Bequimão,Bequimao,0,-2.4489,-44.7828,BR,BRA,NULL
Punta Gorda,Punta Gorda,0,26.8933,-82.0516,US,USA,NULL
Mayluu-Suu,Mayluu-Suu,0,41.2457,72.448,KG,KGZ,NULL
Teculután,Teculutan,0,14.9877,-89.717,GT,GTM,NULL
Kloten,Kloten,0,47.4481,8.5828,CH,CHE,NULL
Wilnsdorf,Wilnsdorf,0,50.8167,8.1,DE,DEU,NULL
Neabsco,Neabsco,0,38.6083,-77.2847,US,USA,NULL
M?lník,Melnik,0,50.3506,14.4742,CZ,CZE,NULL
Newton,Newton,0,38.0368,-97.3451,US,USA,NULL
Khowrz?q,Khowrzuq,0,32.7781,51.6458,IR,IRN,NULL
Poplar Bluff,Poplar Bluff,0,36.7632,-90.4136,US,USA,NULL
Ennis,Ennis,0,32.3255,-96.635,US,USA,NULL
Coolbaugh,Coolbaugh,0,41.1837,-75.4386,US,USA,NULL
Oberkirch,Oberkirch,0,48.5322,8.0786,DE,DEU,NULL
Cuité,Cuite,0,-6.485,-36.1569,BR,BRA,NULL
Jaguaruna,Jaguaruna,0,-28.615,-49.0258,BR,BRA,NULL
Tukwila,Tukwila,0,47.4749,-122.2727,US,USA,NULL
Marneuli,Marneuli,0,41.4969,44.8108,GE,GEO,NULL
Ogden,Ogden,0,43.1646,-77.822,US,USA,NULL
Sátiro Dias,Satiro Dias,0,-11.6,-38.6,BR,BRA,NULL
Donauwörth,Donauworth,0,48.7184,10.777,DE,DEU,NULL
Greiz,Greiz,0,50.6547,12.1997,DE,DEU,NULL
São José do Rio Preto,Sao Jose do Rio Preto,0,-22.1508,-42.9239,BR,BRA,NULL
Tsotsin-Yurt,Tsotsin-Yurt,0,43.2419,46,RU,RUS,NULL
Hörstel,Horstel,0,52.2972,7.5861,DE,DEU,NULL
Rumoi,Rumoi,0,43.9411,141.6369,JP,JPN,NULL
Prunedale,Prunedale,0,36.8064,-121.6555,US,USA,NULL
Orvieto,Orvieto,0,42.7167,12.1,IT,ITA,NULL
Santo Antônio do Sudoeste,Santo Antonio do Sudoeste,0,-26.07,-53.7228,BR,BRA,NULL
Jirkov,Jirkov,0,50.4999,13.4478,CZ,CZE,NULL
Jdour,Jdour,0,32.1154,-8.7587,MA,MAR,NULL
Albertville,Albertville,0,45.6758,6.3925,FR,FRA,NULL
Mirfield,Mirfield,0,53.6807,-1.6888,GB,GBR,NULL
Leinefelde,Leinefelde,0,51.3833,10.3333,DE,DEU,NULL
Aragarças,Aragarcas,0,-15.8978,-52.2508,BR,BRA,NULL
Payson,Payson,0,40.036,-111.7395,US,USA,NULL
Villa Hidalgo,Villa Hidalgo,0,21.6667,-102.6,MX,MEX,NULL
Lichtenfels,Lichtenfels,0,50.1333,11.0333,DE,DEU,NULL
Mountain Brook,Mountain Brook,0,33.4871,-86.74,US,USA,NULL
Sergach,Sergach,0,55.5333,45.4667,RU,RUS,NULL
Dingolfing,Dingolfing,0,48.6333,12.5,DE,DEU,NULL
Padre Paraíso,Padre Paraiso,0,-17.0719,-41.5239,BR,BRA,NULL
Porto Real do Colégio,Porto Real do Colegio,0,-10.1858,-36.84,BR,BRA,NULL
Glassboro,Glassboro,0,39.7014,-75.1113,US,USA,NULL
Pedro Carbo,Pedro Carbo,0,-1.8167,-80.2333,EC,ECU,NULL
Simití,Simiti,0,7.9564,-73.9461,CO,COL,NULL
Sandwich,Sandwich,0,41.7138,-70.485,US,USA,NULL
Neustrelitz,Neustrelitz,0,53.3647,13.0636,DE,DEU,NULL
Ciudad Melchor de Mencos,Ciudad Melchor de Mencos,0,17.0667,-89.15,GT,GTM,NULL
Rovira,Rovira,0,4.2392,-75.2403,CO,COL,NULL
Bouguenais,Bouguenais,0,47.1775,-1.6214,FR,FRA,NULL
Náchod,Nachod,0,50.4167,16.163,CZ,CZE,NULL
Brandýs nad Labem-Stará Boleslav,Brandys nad Labem-Stara Boleslav,0,50.1872,14.6633,CZ,CZE,NULL
Diguapo,Diguapo,0,25.6988,104.9614,CN,CHN,NULL
New Canaan,New Canaan,0,41.1593,-73.4992,US,USA,NULL
Hakui,Hakui,0,36.8936,136.7789,JP,JPN,NULL
Ashland,Ashland,0,40.8668,-82.3156,US,USA,NULL
Minturno,Minturno,0,41.2667,13.75,IT,ITA,NULL
La Paz,La Paz,0,10.8833,124.95,PH,PHL,NULL
El Viso del Alcor,El Viso del Alcor,0,37.3833,-5.7167,ES,ESP,NULL
Sbeitla,Sbeitla,0,35.2297,9.1294,TN,TUN,NULL
Lalín,Lalin,0,42.65,-8.1167,ES,ESP,NULL
K?ty,Kety,0,49.8821,19.2233,PL,POL,NULL
Shelton,Shelton,0,47.2186,-123.112,US,USA,NULL
San Guillermo,San Guillermo,0,16.7667,121.8,PH,PHL,NULL
Torgau,Torgau,0,51.5603,13.0056,DE,DEU,NULL
Shenandoah,Shenandoah,0,30.4019,-91.002,US,USA,NULL
Araçariguama,Aracariguama,0,-23.4386,-47.0614,BR,BRA,NULL
Mougins,Mougins,0,43.6,6.9947,FR,FRA,NULL
Buckingham,Buckingham,0,40.3188,-75.058,US,USA,NULL
Major Isidoro,Major Isidoro,0,-9.5319,-36.985,BR,BRA,NULL
Tuburan,Tuburan,0,6.6,122.2,PH,PHL,NULL
Acqui Terme,Acqui Terme,0,44.6761,8.4686,IT,ITA,NULL
Cherry Hill,Cherry Hill,0,38.5696,-77.2895,US,USA,NULL
Rosas,Rosas,0,42.2633,3.175,ES,ESP,NULL
Henderson,Henderson,0,36.3259,-78.4155,US,USA,NULL
Viadana,Viadana,0,44.9267,10.52,IT,ITA,NULL
Eastwood,Eastwood,0,53.018,-1.304,GB,GBR,NULL
Cruz Grande,Cruz Grande,0,16.7333,-99.1333,MX,MEX,NULL
Linda,Linda,0,39.1241,-121.5421,US,USA,NULL
Yeniseysk,Yeniseysk,0,58.4667,92.1333,RU,RUS,NULL
Skegness,Skegness,0,53.14,0.34,GB,GBR,NULL
Holzminden,Holzminden,0,51.8297,9.4483,DE,DEU,NULL
Muhlenberg,Muhlenberg,0,40.3955,-75.925,US,USA,NULL
Calatayud,Calatayud,0,41.35,-1.6333,ES,ESP,NULL
Agoura Hills,Agoura Hills,0,34.151,-118.7608,US,USA,NULL
Goole,Goole,0,53.6992,-0.8692,GB,GBR,NULL
Cahors,Cahors,0,44.4475,1.4406,FR,FRA,NULL
East Hemet,East Hemet,0,33.7301,-116.941,US,USA,NULL
Celorico de Basto,Celorico de Basto,0,41.3869,-8.0022,PT,PRT,NULL
Zubia,Zubia,0,37.1206,-3.585,ES,ESP,NULL
Libertyville,Libertyville,0,42.287,-87.967,US,USA,NULL
Dra?evo,Dracevo,0,41.9367,21.5217,MK,MKD,NULL
Durango,Durango,0,37.2659,-107.8782,US,USA,NULL
Fót,Fot,0,47.6092,19.1928,HU,HUN,NULL
Le Puy-en-Velay,Le Puy-en-Velay,0,45.0433,3.885,FR,FRA,NULL
Sapang Dalaga,Sapang Dalaga,0,8.55,123.5667,PH,PHL,NULL
Bad Krozingen,Bad Krozingen,0,47.9181,7.7025,DE,DEU,NULL
Snina,Snina,0,48.9881,22.1567,SK,SVK,NULL
Pikalëvo,Pikalevo,0,59.5208,34.1514,RU,RUS,NULL
East Northport,East Northport,0,40.8792,-73.3232,US,USA,NULL
Llorente,Llorente,0,11.4167,125.5333,PH,PHL,NULL
Ivoti,Ivoti,0,-29.5908,-51.1608,BR,BRA,NULL
Vriezenveen,Vriezenveen,0,52.4117,6.6256,NL,NLD,NULL
Wisch,Wisch,0,51.9333,6.3167,NL,NLD,NULL
Kotelnikovo,Kotelnikovo,0,47.6333,43.1333,RU,RUS,NULL
Bichena,Bichena,0,10.45,38.2,ET,ETH,NULL
Culion,Culion,0,11.8353,119.9933,PH,PHL,NULL
Abr?sham,Abrisham,0,32.555,51.5731,IR,IRN,NULL
Howard,Howard,0,44.5703,-88.092,US,USA,NULL
Irlam,Irlam,0,53.445,-2.422,GB,GBR,NULL
São Luís Gonzaga do Maranhão,Sao Luis Gonzaga do Maranhao,0,-4.38,-44.67,BR,BRA,NULL
Monmouth,Monmouth,0,44.8505,-123.2283,US,USA,NULL
Ypsilanti,Ypsilanti,0,42.2437,-83.6205,US,USA,NULL
Toprakkale,Toprakkale,0,37.0639,36.1469,TR,TUR,NULL
Rocky Hill,Rocky Hill,0,41.6572,-72.6632,US,USA,NULL
Mokena,Mokena,0,41.5327,-87.8779,US,USA,NULL
Fort St. John,Fort St. John,0,56.2465,-120.8476,CA,CAN,NULL
Ebbw Vale,Ebbw Vale,0,51.7779,-3.2117,GB,GBR,NULL
Wildeshausen,Wildeshausen,0,52.8931,8.4314,DE,DEU,NULL
Sesheke,Sesheke,0,-17.4806,24.3064,ZM,ZMB,NULL
Saint-Dié-des-Vosges,Saint-Die-des-Vosges,0,48.2842,6.9492,FR,FRA,NULL
Pleasantville,Pleasantville,0,39.39,-74.5169,US,USA,NULL
L’Isle-sur-la-Sorgue,L'Isle-sur-la-Sorgue,0,43.9194,5.0514,FR,FRA,NULL
Affton,Affton,0,38.5499,-90.3264,US,USA,NULL
Millburn,Millburn,0,40.7394,-74.324,US,USA,NULL
Metztitlán,Metztitlan,0,20.6,-98.7667,MX,MEX,NULL
Haka,Haka,0,22.9833,94.0167,MM,MMR,NULL
Bartow,Bartow,0,27.8868,-81.8213,US,USA,NULL
Guding,Guding,0,26.524,107.4755,CN,CHN,NULL
Mithi,Mithi,0,24.7333,69.8,PK,PAK,NULL
Scarborough,Scarborough,0,43.5911,-70.3682,US,USA,NULL
Ashland,Ashland,0,38.4592,-82.6449,US,USA,NULL
Mead Valley,Mead Valley,0,33.8333,-117.2852,US,USA,NULL
Telgte,Telgte,0,51.9819,7.7856,DE,DEU,NULL
Jiangjiehe,Jiangjiehe,0,27.3649,107.3684,CN,CHN,NULL
Miamisburg,Miamisburg,0,39.6323,-84.2725,US,USA,NULL
Lancing,Lancing,0,50.832,-0.319,GB,GBR,NULL
Yuancun,Yuancun,0,27.454,106.6649,CN,CHN,NULL
Qorasuv,Qorasuv,0,40.7222,72.8872,UZ,UZB,NULL
Araruna,Araruna,0,-6.5578,-35.7419,BR,BRA,NULL
Grafton,Grafton,0,-29.6833,152.9333,AU,AUS,NULL
Merrick,Merrick,0,40.6515,-73.5535,US,USA,NULL
Schilde,Schilde,0,51.2333,4.5667,BE,BEL,NULL
’Ali Ben Sliman,'Ali Ben Sliman,0,31.9053,-7.2144,MA,MAR,NULL
Naranjos,Naranjos,0,21.3472,-97.6833,MX,MEX,NULL
Mairi,Mairi,0,-11.7108,-40.1489,BR,BRA,NULL
Charleston,Charleston,0,39.4842,-88.1781,US,USA,NULL
Germantown,Germantown,0,43.2343,-88.1217,US,USA,NULL
Uetersen,Uetersen,0,53.6872,9.6692,DE,DEU,NULL
Giengen an der Brenz,Giengen an der Brenz,0,48.6217,10.245,DE,DEU,NULL
La Chapelle-sur-Erdre,La Chapelle-sur-Erdre,0,47.2989,-1.5528,FR,FRA,NULL
Aquidabã,Aquidaba,0,-10.2833,-37.0333,BR,BRA,NULL
Icapuí,Icapui,0,-4.7128,-37.355,BR,BRA,NULL
Anagé,Anage,0,-14.6119,-41.1358,BR,BRA,NULL
Guaymango,Guaymango,0,13.75,-89.8333,SV,SLV,NULL
Itarantim,Itarantim,0,-15.66,-40.0658,BR,BRA,NULL
Taquarana,Taquarana,0,-9.645,-36.4969,BR,BRA,NULL
Guapiaçu,Guapiacu,0,-20.795,-49.22,BR,BRA,NULL
Escanaba,Escanaba,0,45.7477,-87.09,US,USA,NULL
Northwich,Northwich,0,53.259,-2.518,GB,GBR,NULL
Selden,Selden,0,40.8699,-73.0462,US,USA,NULL
Bayou Cane,Bayou Cane,0,29.6244,-90.751,US,USA,NULL
Cartaya,Cartaya,0,37.2833,-7.15,ES,ESP,NULL
Mililani Mauka,Mililani Mauka,0,21.4756,-157.9947,US,USA,NULL
Jericoacoara,Jericoacoara,0,-2.7939,-40.5128,BR,BRA,NULL
Glinde,Glinde,0,53.5406,10.2111,DE,DEU,NULL
Kwinana,Kwinana,0,-32.2394,115.7702,AU,AUS,NULL
Kasongo-Lunda,Kasongo-Lunda,0,-6.4796,16.83,CD,COD,NULL
